,time_taken,delivery_person_age,delivery_person_ratings,beeline_distance,type_of_order_Buffet,type_of_order_Meal,type_of_order_Snack,type_of_vehicle_bicycle,type_of_vehicle_electric_scooter,type_of_vehicle_scooter
5620,31,39,4.4,20.181161774852512,0,0,1,0,0,0
5621,24,28,5.0,12.256574293065658,0,0,1,0,0,0
5622,38,39,4.1,12.256927745913815,0,1,0,0,0,1
5623,34,34,4.3,7.448557979574079,0,0,1,0,0,0
5624,18,29,4.8,3.1161470193369545,0,0,0,0,0,1
5625,28,29,5.0,5.9687940679837075,0,0,0,0,0,1
5626,18,31,4.7,7.660348489150972,0,1,0,0,0,0
5627,38,35,4.1,17.077821017427635,0,1,0,0,0,0
5628,13,25,4.9,6.232403352170867,1,0,0,0,0,0
5629,33,38,4.4,16.476437954273965,0,0,0,0,0,0
5630,25,29,4.6,1.5523608800116515,0,1,0,0,0,0
5631,27,36,4.9,6.290134677634678,0,0,0,0,0,0
5632,20,37,4.6,12.161131350318817,1,0,0,0,0,1
5633,29,28,4.3,2.930436548102535,1,0,0,0,0,0
5634,12,25,4.9,13.615833459011268,1,0,0,0,0,0
5635,26,28,4.9,16.60095424935038,0,1,0,0,0,0
5636,35,22,5.0,9.314862687658115,1,0,0,0,0,0
5637,42,29,4.6,19.688394563498182,0,1,0,0,0,0
5638,21,23,4.8,16.60095424935038,0,0,1,0,0,0
5639,27,35,4.7,7.441026180219728,0,1,0,0,0,0
5640,29,30,4.6,6.217824017922212,0,1,0,0,1,0
5641,38,31,4.8,10.602507301514994,0,0,1,0,0,0
5642,41,24,5.0,20.85172635753384,0,1,0,0,0,0
5643,17,38,4.6,1.5581369822072066,0,0,0,0,0,1
5644,29,29,4.6,3.0736336615831137,0,1,0,0,0,1
5645,13,23,4.6,6.1766084827181205,1,0,0,0,0,0
5646,26,22,4.6,6.120941769502897,0,0,0,0,0,0
5647,53,33,4.5,19.916274899797408,0,0,1,0,0,0
5648,23,24,4.8,7.7631971453288875,1,0,0,0,0,1
5649,27,33,4.8,6.209021101535612,0,1,0,0,0,1
5650,34,26,4.4,12.421212735966002,0,0,0,0,0,0
5651,20,50,5.0,7.441086731738386,0,0,0,0,0,1
5652,16,24,4.6,3.1089881501684506,0,0,0,0,0,0
5653,29,36,4.5,7.762394296687464,0,0,0,0,0,1
5654,31,29,4.4,13.97317756157655,0,0,1,0,0,1
5655,19,26,4.5,13.58314386669513,1,0,0,0,0,1
5656,23,23,4.7,12.254988311075596,0,0,1,0,0,0
5657,20,24,4.7,10.905993510336609,0,0,1,0,0,1
5658,17,24,4.9,7.601362669750945,1,0,0,0,0,1
5659,33,38,4.1,5.992216126442876,0,0,0,0,0,0
5660,18,28,4.6,5.951998478305192,0,0,0,0,0,0
5661,38,30,4.1,19.362541804304527,0,0,0,0,0,0
5662,27,29,4.9,20.07079010576581,0,1,0,0,0,0
5663,18,26,4.8,3.105095437473336,0,0,0,0,1,0
5664,19,27,4.9,7.66101794664148,1,0,0,0,0,0
5665,34,27,4.6,13.968842021961057,0,0,0,0,0,0
5666,23,23,4.7,12.464390099643042,0,0,0,0,0,0
5667,38,32,4.3,16.853347148215086,0,1,0,0,0,0
5668,26,23,4.9,8.937880155829205,0,0,1,0,0,0
5669,40,31,4.0,17.0970739431768,1,0,0,0,0,0
5670,34,39,4.1,7.772282029629311,0,0,0,0,0,0
5671,19,23,4.8,9.348128423503157,1,0,0,0,0,0
5672,31,23,4.7,20.206226468830582,0,0,1,0,0,1
5673,19,31,4.6,10.704238934519317,0,1,0,0,0,0
5674,35,25,4.6,13.682516298592297,1,0,0,0,0,0
5675,24,21,4.9,16.114084227696686,1,0,0,0,0,0
5676,12,24,4.6,1.5725337292863206,0,0,1,0,0,1
5677,37,30,4.2,19.61901197596057,0,0,0,0,0,1
5678,33,36,4.4,12.464226008964719,0,0,1,0,0,0
5679,39,39,4.1,16.849904095492622,0,0,1,0,0,0
5680,16,32,4.7,7.546712474612512,0,1,0,0,1,0
5681,20,29,5.0,11.916990180554908,0,1,0,0,0,1
5682,23,20,4.6,13.405883851779583,0,0,0,0,0,0
5683,24,22,4.8,14.045114628498522,1,0,0,0,0,0
5684,22,23,4.7,3.0253210909321173,0,0,1,0,0,0
5685,44,34,4.7,13.392708074822348,1,0,0,0,0,1
5686,36,29,5.0,10.428148593687968,0,0,0,0,0,0
5687,28,31,5.0,4.540575857362341,0,0,1,0,0,1
5688,18,22,4.7,10.88093543843387,0,1,0,0,0,1
5689,32,37,4.2,9.313017158714828,0,0,0,0,1,0
5690,30,35,4.7,12.099354574706966,0,0,1,0,0,0
5691,24,23,4.9,12.42072409404905,0,0,1,0,0,1
5692,38,33,4.1,10.642283429605715,0,1,0,0,0,0
5693,26,33,4.6,3.040554821797033,0,1,0,0,1,0
5694,43,33,4.0,12.436148456121032,1,0,0,0,0,0
5695,20,33,4.9,7.8626681674103684,1,0,0,0,0,0
5696,22,27,4.6,16.824549100074805,0,0,1,0,0,0
5697,38,35,4.9,9.348448896833318,0,0,0,0,0,0
5698,39,26,4.1,12.162418131175954,0,0,1,0,1,0
5699,31,30,3.8,10.586910515510665,0,1,0,0,0,1
5700,34,23,4.8,4.561152341209805,1,0,0,0,1,0
5701,17,23,4.6,17.29786575291325,0,1,0,0,1,0
5702,12,21,4.7,1.5525609831264333,0,1,0,0,0,0
5703,17,28,4.6,7.661331134220826,0,0,0,0,0,1
5704,18,37,4.7,6.210060323088704,1,0,0,0,1,0
5705,12,26,4.7,7.54626481457244,0,0,1,0,0,1
5706,28,35,4.8,9.363935309152732,0,0,1,0,0,0
5707,28,27,4.6,6.290134677634678,1,0,0,0,0,0
5708,47,24,4.9,17.29786575291325,1,0,0,0,0,0
5709,23,34,4.7,2.937536254378516,0,0,0,0,0,0
5710,30,32,4.9,20.96888932863528,0,0,0,0,0,0
5711,10,26,4.7,3.1089881501684506,1,0,0,0,0,1
5712,23,29,4.7,3.040688634015558,0,0,1,0,0,1
5713,38,38,4.5,13.392708074822348,0,0,1,0,0,0
5714,32,29,4.2,7.448379823536196,1,0,0,0,0,0
5715,23,26,4.3,9.19149730046093,0,1,0,0,0,0
5716,28,35,4.9,19.68841340777118,0,0,0,0,0,0
5717,29,35,4.9,4.717601092054723,0,0,0,0,0,1
5718,12,26,4.8,7.3253631982374,0,0,1,0,0,1
5719,11,29,4.8,10.587819003215479,0,0,0,0,0,1
5720,11,22,5.0,7.601362669750945,0,0,1,0,0,0
5721,23,29,4.6,9.192333207689474,0,1,0,1,0,0
5722,21,24,4.9,3.145067434621583,0,0,0,0,0,1
5723,24,22,5.0,3.0733972976360437,0,0,0,0,0,1
5724,11,26,4.9,1.4898423067405666,0,1,0,0,0,0
5725,21,22,4.9,4.610027010711368,0,1,0,0,0,1
5726,20,37,4.6,7.772343594464243,1,0,0,0,0,0
5727,40,35,4.7,12.463941144204773,1,0,0,0,0,1
5728,14,23,5.0,1.520309052937885,0,0,0,0,0,1
5729,11,21,4.6,3.145067434621583,1,0,0,0,0,0
5730,40,20,4.1,20.85246594803466,0,1,0,0,0,1
5731,10,29,4.6,12.292599798532462,0,1,0,0,1,0
5732,25,33,4.9,10.881731319465791,0,1,0,0,0,1
5733,15,22,4.2,3.116455382882508,0,1,0,0,0,0
5734,42,33,3.9,19.042821556225825,0,1,0,0,0,1
5735,20,37,4.7,13.969535082204027,0,0,1,0,0,1
5736,30,29,4.8,11.007734763744619,0,0,1,0,0,0
5737,20,20,4.9,12.074224380435524,0,1,0,0,0,0
5738,17,36,4.8,19.976027554946448,0,0,0,0,1,0
5739,34,37,4.4,10.723264172167632,0,1,0,0,0,1
5740,31,23,2.8,10.25532745170433,0,0,1,0,0,0
5741,28,29,4.6,16.8274727731461,1,0,0,0,0,0
5742,17,20,4.6,4.561223681551846,1,0,0,0,0,0
5743,21,36,4.7,13.620331894946727,1,0,0,0,1,0
5744,17,25,4.9,1.5545437335214782,0,1,0,0,0,1
5745,39,23,4.1,10.88093543843387,1,0,0,0,0,1
5746,20,28,4.9,7.683253857182166,1,0,0,0,0,1
5747,27,32,4.6,6.120938502923837,0,0,0,0,0,0
5748,25,26,4.5,6.14663364596065,0,1,0,0,0,0
5749,21,29,4.6,10.866277692518308,1,0,0,0,0,0
5750,29,22,4.6,3.0188245695177898,0,0,0,0,0,0
5751,13,27,4.9,12.463941144204773,0,0,0,0,0,1
5752,17,28,4.9,10.587815903448679,0,0,0,0,0,1
5753,20,26,4.8,6.058919182290143,0,1,0,0,0,0
5754,23,26,4.7,20.206226468830582,0,1,0,0,0,0
5755,39,29,4.6,13.610807781529353,0,0,0,0,0,0
5756,17,20,5.0,1.5297232853100242,0,0,1,0,1,0
5757,12,25,4.5,1.5439076805320382,0,0,1,0,1,0
5758,41,21,3.7,9.31563208704705,0,0,0,0,0,0
5759,30,31,4.0,4.590769055748737,0,0,0,0,0,0
5760,36,37,4.2,6.290134677634678,0,1,0,0,0,0
5761,38,25,3.2,17.099225478912437,0,1,0,0,0,1
5762,18,29,4.6,10.427235657896496,0,0,1,0,0,1
5763,18,35,4.7,1.5367187556842812,0,0,0,0,0,1
5764,43,36,4.1,10.602504075104976,1,0,0,0,0,0
5765,26,23,5.0,12.160999124282084,0,1,0,0,0,0
5766,26,32,4.7,12.11655916281721,0,0,1,0,1,0
5767,19,22,4.9,4.469362226704516,1,0,0,0,0,0
5768,23,30,4.7,20.177519993018656,0,0,0,0,0,1
5769,35,21,4.2,20.180635114114715,0,1,0,0,1,0
5770,42,30,3.7,13.989916877275611,0,1,0,0,0,1
5771,38,26,4.9,16.385730104308024,1,0,0,0,0,0
5772,23,20,4.6,12.435597855540221,0,1,0,0,0,1
5773,27,35,4.7,12.099896960230076,0,0,0,0,0,0
5774,27,25,4.6,8.953499779319664,0,0,0,0,0,1
5775,28,32,4.0,3.1089751947120248,0,0,1,0,0,0
5776,13,20,4.8,7.562921044749782,0,0,0,0,0,0
5777,24,21,4.7,8.79016455504953,0,0,1,0,0,0
5778,20,25,4.7,9.348072739621905,0,1,0,0,0,0
5779,27,31,5.0,4.67433301643506,0,1,0,0,0,1
5780,20,32,4.8,17.09752492719776,0,1,0,0,0,0
5781,23,25,4.0,7.567362984077063,0,1,0,0,0,0
5782,26,27,4.6,6.147160558529004,0,0,0,0,0,1
5783,45,32,4.2,3.1091253358399578,0,0,0,0,0,0
5784,18,24,4.8,1.5147873459323735,0,1,0,0,0,0
5785,34,37,4.0,4.717601092054723,1,0,0,0,0,0
5786,29,38,4.9,1.5725337292863206,0,1,0,0,0,0
5787,25,34,4.5,10.866360907886408,0,0,0,0,0,0
5788,22,28,4.9,9.435201537430713,0,1,0,0,0,1
5789,19,25,4.7,16.825674553493343,1,0,0,0,0,0
5790,16,25,5.0,10.641581256626232,0,1,0,0,0,0
5791,13,38,4.8,4.469157679084987,0,0,1,0,0,1
5792,19,24,4.6,4.5282465767387095,0,0,1,0,0,1
5793,27,35,4.7,16.902993744245755,0,1,0,0,0,1
5794,26,36,5.0,9.435201537430713,0,0,1,0,0,0
5795,27,21,4.7,6.081387490813416,0,0,1,0,0,0
5796,27,38,4.0,3.145067434621583,1,0,0,0,0,0
5797,13,29,4.6,7.683253857182166,1,0,0,0,0,0
5798,49,38,4.9,6.218134914911527,1,0,0,0,0,0
5799,17,38,5.0,3.145067434621583,0,0,1,0,0,0
5800,27,21,4.9,19.976712110350487,0,1,0,0,0,1
5801,14,27,4.9,13.61116354777465,0,0,1,0,0,0
5802,28,30,4.0,3.116127220771153,0,0,1,0,0,0
5803,18,29,4.6,6.081440797008078,0,1,0,0,0,1
5804,18,21,4.5,2.9790002034338934,0,0,0,0,0,1
5805,14,21,4.6,6.208803959900089,0,1,0,0,0,0
5806,43,32,3.9,16.151082472320265,0,1,0,0,0,1
5807,22,24,4.8,1.5368334425195926,0,1,0,0,0,0
5808,17,22,5.0,9.220316822180319,0,1,0,0,0,0
5809,39,26,4.4,20.18263448829367,0,0,0,0,0,1
5810,45,38,4.8,10.586817607222981,1,0,0,0,0,0
5811,25,37,4.7,6.08091814244962,0,0,0,0,0,1
5812,26,25,4.7,14.15280068944862,1,0,0,0,0,1
5813,33,38,4.2,12.294124530423586,0,1,0,0,0,0
5814,47,35,4.6,3.1053699758611546,0,1,0,0,0,0
5815,32,33,4.8,6.147127365910596,0,0,0,0,0,1
5816,43,29,3.4,12.464066309794568,0,0,0,0,0,0
5817,16,33,4.8,4.537640130462667,0,1,0,0,0,1
5818,25,28,4.7,13.97194896017493,0,0,0,0,0,0
5819,38,27,4.5,12.293508819559186,0,0,1,0,0,0
5820,32,22,4.0,12.292622739442963,0,1,0,0,0,0
5821,17,29,4.6,13.969116967730173,0,0,0,0,1,0
5822,16,36,4.7,9.349055143284817,0,1,0,0,0,0
5823,23,37,4.7,13.613850325840419,1,0,0,0,0,0
5824,11,29,4.6,1.5263879689833013,1,0,0,0,0,0
5825,29,21,4.8,13.612154686696366,0,0,1,0,0,0
5826,25,24,4.8,10.868667520702992,0,1,0,0,1,0
5827,27,23,4.9,4.631781459847124,1,0,0,0,0,1
5828,15,24,4.9,19.916274899797408,0,0,1,0,0,0
5829,16,22,4.9,1.5524796373051026,0,0,1,0,0,0
5830,18,29,4.6,2.9795987013420318,0,1,0,0,1,0
5831,17,20,5.0,1.554526675991934,0,0,1,0,0,1
5832,27,32,4.6,8.988078689850926,0,1,0,0,0,0
5833,37,31,4.3,17.078028601490022,0,0,1,0,0,0
5834,33,32,5.0,6.054757424280905,0,0,0,0,0,0
5835,16,37,5.0,1.468846854978912,0,0,1,0,0,0
5836,16,20,4.8,20.20634489518928,0,0,0,0,0,0
5837,31,38,4.3,7.447061074885405,0,1,0,0,0,1
5838,31,27,4.0,17.13751702263965,0,1,0,0,0,1
5839,25,36,4.5,6.081185877714607,0,0,0,0,0,0
5840,10,25,4.7,1.5126978119717678,0,0,1,0,0,1
5841,36,35,4.8,7.5620699721624804,0,0,0,0,0,0
5842,19,30,4.8,7.7613504048972315,0,0,0,0,1,0
5843,26,26,4.9,9.19151681625338,0,0,0,0,0,1
5844,26,38,5.0,9.348448896833318,0,0,0,0,0,1
5845,27,35,4.8,7.761726486394523,0,0,1,0,0,1
5846,22,28,4.9,20.8867162985556,0,0,1,0,0,1
5847,27,24,4.1,9.315035594044879,1,0,0,0,0,0
5848,26,32,4.6,10.587929946825925,0,0,0,0,0,0
5849,30,34,4.7,9.175565157006737,0,0,1,0,0,0
5850,23,21,4.7,10.588906536688087,0,1,0,0,0,0
5851,41,30,4.1,10.90628903651029,0,1,0,0,0,0
5852,37,32,4.8,6.080888252609821,0,0,0,0,0,0
5853,35,33,3.9,10.906379374468557,0,0,0,0,0,1
5854,30,35,4.9,6.081596950437154,0,0,1,0,0,0
5855,18,30,4.8,9.348403335334273,0,0,1,0,0,0
5856,26,39,4.5,9.192496429758327,0,0,0,0,0,1
5857,36,33,4.8,4.528225009313327,0,0,0,0,0,0
5858,20,26,4.5,7.550511557032553,0,0,0,0,0,0
5859,12,21,4.7,2.979626518993123,0,1,0,0,0,0
5860,15,20,4.6,13.58314386669513,0,1,0,0,0,1
5861,42,37,4.0,16.601433047701192,1,0,0,0,0,0
5862,16,26,4.9,16.90295553948897,0,1,0,0,1,0
5863,23,22,4.5,9.220550607824233,0,0,0,0,0,0
5864,34,28,4.9,12.257490517738452,0,0,1,0,0,1
5865,41,37,3.5,10.906324615073057,1,0,0,0,0,1
5866,17,21,4.3,1.5126978119717678,0,0,1,0,0,0
5867,28,30,4.8,4.470286489434607,1,0,0,0,0,1
5868,31,34,4.2,12.074377562049362,0,1,0,0,0,1
5869,35,30,4.3,12.35257604047054,0,0,1,0,0,0
5870,14,21,4.9,9.326113870789774,0,0,0,0,0,0
5871,42,35,4.0,14.15280068944862,0,1,0,0,0,0
5872,28,20,4.5,20.286882109878903,0,1,0,0,0,1
5873,29,28,4.7,16.9032932130662,1,0,0,0,0,1
5874,38,32,4.2,20.18269322461139,1,0,0,0,0,0
5875,26,29,4.6,16.60096646627219,0,0,1,0,0,1
5876,17,35,4.8,3.105131477545897,0,0,1,0,0,0
5877,13,26,4.8,1.509460397835505,0,0,1,0,0,0
5878,20,21,4.8,9.05586019430546,0,1,0,0,0,1
5879,43,32,5.0,7.447061074885405,0,0,1,0,0,0
5880,35,22,4.4,19.359307695550992,0,0,1,0,0,1
5881,37,27,4.2,3.0640094555094217,0,1,0,0,0,0
5882,24,23,4.9,13.7888461168452,0,0,0,0,0,0
5883,39,37,4.9,20.55800038818806,1,0,0,0,0,0
5884,36,33,4.6,14.15280068944862,0,0,1,0,0,1
5885,29,36,4.8,19.6734314225385,1,0,0,0,1,0
5886,28,24,4.8,7.600983953739401,1,0,0,0,0,0
5887,31,34,3.5,10.58695309692162,1,0,0,0,0,1
5888,29,37,4.7,13.183763612802814,0,0,0,0,0,0
5889,27,28,4.5,9.074684164326316,0,0,1,0,0,0
5890,28,29,4.9,4.528289130580048,0,0,0,0,0,0
5891,33,34,4.6,7.573470125639189,1,0,0,0,1,0
5892,21,33,4.5,4.528570754218756,1,0,0,0,0,0
5893,39,35,4.8,20.20631581133856,0,0,0,0,0,0
5894,18,26,4.8,5.958831946914462,0,0,0,0,0,0
5895,36,34,4.2,10.906412696832646,0,1,0,0,1,0
5896,17,30,4.9,9.074744674241005,0,1,0,0,0,1
5897,17,32,4.7,7.790401360105752,0,1,0,0,0,1
5898,10,28,4.9,6.050461888076144,0,1,0,0,1,0
5899,18,25,4.6,7.762556904358442,1,0,0,0,0,0
5900,26,27,4.6,10.587588203123412,1,0,0,0,0,0
5901,21,24,4.9,19.65875217196504,0,0,1,0,1,0
5902,25,15,1.0,4.657159718107683,0,0,0,1,0,0
5903,25,31,4.6,10.704238934519317,1,0,0,0,1,0
5904,25,20,4.9,7.562333809640329,1,0,0,0,0,1
5905,19,32,4.9,9.263237193071216,1,0,0,0,0,0
5906,37,32,4.1,12.46426668801362,1,0,0,0,0,1
5907,13,23,5.0,10.705622903496975,1,0,0,0,0,0
5908,18,28,4.8,13.969535082204027,0,0,0,0,0,0
5909,12,22,4.7,1.4981425885986375,1,0,0,0,0,1
5910,26,27,5.0,19.67143272567644,0,0,0,0,0,0
5911,21,35,4.9,7.68369791028496,0,0,1,0,1,0
5912,33,33,4.0,6.039424422924846,0,0,1,0,0,1
5913,26,33,4.5,10.72465156807538,0,0,1,0,0,0
5914,32,37,4.0,4.674280112157379,0,0,1,0,0,1
5915,19,38,5.0,9.313021564639982,0,0,0,0,0,1
5916,26,28,5.0,12.46418980459368,0,1,0,0,1,0
5917,32,37,4.0,10.923808413419035,0,0,0,0,0,0
5918,19,37,4.6,1.5298253586323256,0,1,0,0,0,1
5919,29,36,4.7,7.648947507755509,0,0,0,0,0,1
5920,38,31,4.1,12.079324698379555,0,0,0,0,0,0
5921,27,39,4.6,10.868262820109699,0,1,0,0,0,1
5922,37,30,4.7,16.635770753608572,0,0,1,0,0,0
5923,23,28,4.8,13.789707457540985,0,0,1,0,0,0
5924,29,35,4.6,13.615833459011268,0,0,1,0,0,1
5925,48,29,4.3,1.5606496923639468,0,1,0,0,0,0
5926,12,26,4.5,6.146683594473334,1,0,0,0,1,0
5927,28,21,4.8,5.958847028253639,0,0,0,0,0,0
5928,34,34,4.8,9.348433430020535,1,0,0,0,0,0
5929,49,34,4.6,16.72211837577326,0,0,1,0,0,1
5930,21,23,4.8,7.79036212453358,0,0,1,0,0,0
5931,19,24,4.6,2.979763497462109,0,0,1,0,0,0
5932,34,30,4.2,9.121794088990223,1,0,0,0,0,0
5933,24,36,4.9,3.0737721530635387,1,0,0,0,0,1
5934,18,36,4.5,9.075352487619899,0,0,1,0,0,1
5935,28,20,4.6,10.867300462045835,0,0,1,0,0,0
5936,24,33,4.7,13.68204452608078,0,0,1,0,0,1
5937,17,39,4.9,13.788852089943367,1,0,0,0,1,0
5938,35,21,4.9,10.485867717329029,0,1,0,0,0,0
5939,34,39,5.0,9.316091864517965,0,0,0,0,0,1
5940,42,32,4.2,16.851371030914212,0,0,1,0,0,1
5941,18,31,4.6,20.182728114832916,0,0,1,0,0,0
5942,29,30,4.6,8.928939271550702,0,0,1,0,0,0
5943,17,27,4.8,7.7191763867423395,0,0,1,0,0,0
5944,38,36,4.8,1.5128534404983927,0,0,0,0,0,1
5945,41,25,5.0,14.15280068944862,0,0,0,0,0,0
5946,30,30,4.8,6.081387490813416,0,1,0,0,0,1
5947,19,22,4.8,16.38598063528554,0,0,0,0,0,0
5948,28,21,4.7,7.448318246839791,0,1,0,0,0,0
5949,14,24,4.9,3.1089836948124367,0,0,1,0,0,0
5950,26,28,5.0,11.983567977945093,0,0,1,0,0,1
5951,25,24,4.9,7.762500242365753,1,0,0,0,0,1
5952,26,31,4.6,10.757536302641865,1,0,0,0,0,0
5953,26,29,5.0,10.44473202905882,0,0,1,0,0,1
5954,36,31,5.0,1.5525809531926802,1,0,0,0,0,0
5955,13,22,4.6,1.5527615060238593,0,1,0,0,0,0
5956,38,37,4.3,10.756955716295083,0,0,1,0,0,0
5957,44,39,4.8,10.711185800959658,0,0,1,0,0,0
5958,10,25,4.9,4.596439723177665,1,0,0,0,0,1
5959,24,22,4.8,12.116895848186624,0,0,1,0,0,0
5960,41,28,3.9,4.589124571257244,0,0,0,0,0,0
5961,41,29,4.6,19.362561679297382,0,1,0,0,0,0
5962,47,32,4.8,20.177519993018656,0,1,0,0,0,0
5963,27,29,4.6,7.601308045983357,1,0,0,0,0,1
5964,40,30,4.1,1.5527001583674398,0,0,0,0,0,0
5965,39,29,4.7,12.117036432265502,0,1,0,0,0,0
5966,29,23,4.5,1.5367312329664098,0,0,0,0,0,0
5967,41,39,4.8,20.44292976252901,0,1,0,0,0,0
5968,17,37,4.9,6.217883647558105,0,0,1,0,0,0
5969,16,32,4.7,1.5525809531926802,0,0,0,0,0,0
5970,31,30,4.5,13.973727486522968,0,0,0,0,0,0
5971,10,26,4.6,9.314908769971195,0,0,0,0,0,0
5972,18,21,4.7,6.146764727341459,0,1,0,0,0,0
5973,33,29,4.3,12.239035527316306,0,1,0,0,0,0
5974,39,38,4.8,14.15280068944862,0,0,1,0,0,0
5975,27,35,4.7,1.5297232853100242,0,1,0,0,0,0
5976,23,22,4.8,13.682164589270348,1,0,0,0,1,0
5977,29,27,4.4,1.5323596444882273,0,0,1,0,0,0
5978,15,24,5.0,6.210045163136143,1,0,0,0,0,0
5979,41,23,4.7,10.756383853403822,0,1,0,0,0,0
5980,30,23,4.9,10.72504264384306,0,0,0,0,1,0
5981,37,33,4.9,7.8626681674103684,0,0,0,0,0,0
5982,19,39,4.8,7.763102784727143,0,1,0,0,0,0
5983,31,22,3.3,10.757168277315147,0,1,0,0,1,0
5984,17,24,4.5,7.601245065529116,0,0,0,0,0,1
5985,31,34,4.0,4.657987774595948,0,0,1,0,0,1
5986,53,33,4.7,11.914594077317577,0,0,1,0,0,0
5987,33,20,4.7,7.683355299930933,0,0,0,0,0,0
5988,37,31,4.4,17.29786575291325,0,0,0,0,0,0
5989,45,38,4.7,11.007734763744619,1,0,0,0,0,0
5990,23,36,4.9,20.25305420828035,1,0,0,0,0,1
5991,20,20,4.8,14.021812013196106,0,0,1,0,0,0
5992,14,21,4.6,7.803268415504937,0,1,0,0,1,0
5993,15,25,4.5,3.0735997398687465,0,1,0,0,0,1
5994,33,31,4.2,1.5523584795777219,0,0,1,0,0,0
5995,29,37,4.8,4.469362226704516,0,0,1,0,0,0
5996,34,29,4.6,16.381598593369365,0,0,1,0,0,0
5997,18,28,5.0,4.6741517745550425,0,1,0,0,0,1
5998,23,29,4.6,6.127848457033505,0,1,0,0,0,0
5999,14,24,4.7,19.343676747546304,0,1,0,0,0,1
6000,16,24,4.5,16.72211837577326,0,0,0,0,0,0
6001,20,37,4.7,17.075035490452994,0,0,0,0,0,0
6002,25,37,4.9,20.252959556511744,1,0,0,0,0,1
6003,17,29,4.6,4.59663204175947,1,0,0,0,0,0
6004,12,29,4.8,4.539068203248639,0,1,0,0,0,0
6005,43,20,4.4,10.587588203123412,0,0,0,0,0,0
6006,14,23,4.7,4.469203457950985,0,0,0,0,0,1
6007,19,22,4.8,3.0295222215900934,0,1,0,0,0,1
6008,23,24,4.9,1.5545511732988062,0,0,1,0,0,0
6009,31,39,3.9,12.106168623850316,0,1,0,0,0,1
6010,13,24,5.0,9.348448896833318,0,1,0,0,0,0
6011,15,27,4.5,20.252967850083056,0,0,0,0,0,0
6012,16,35,5.0,7.8626681674103684,0,1,0,0,0,0
6013,30,23,4.7,1.5369061340343029,0,0,0,0,0,1
6014,12,23,4.6,3.1089029191679383,0,0,0,0,0,0
6015,31,21,4.7,17.078029070273278,0,0,1,0,0,1
6016,21,36,4.6,4.544230975252655,0,0,0,0,0,0
6017,39,32,4.1,19.915135664660593,0,1,0,0,0,1
6018,17,30,4.6,9.313528459380548,0,0,0,0,0,1
6019,32,23,4.1,12.117036432265502,0,0,1,0,0,0
6020,22,34,4.9,10.60216485230212,1,0,0,0,0,1
6021,28,29,4.7,1.5525704156536744,0,0,0,0,0,0
6022,29,34,4.5,9.193373039577208,0,0,0,0,0,0
6023,18,29,4.6,4.656607046012821,0,0,0,0,0,1
6024,31,26,4.2,13.973760919164192,0,0,1,0,0,1
6025,43,25,4.2,16.822155609317257,0,1,0,0,0,1
6026,38,36,4.2,12.080081518351331,1,0,0,0,0,1
6027,22,26,4.6,12.074255310176673,0,0,0,0,0,0
6028,27,32,4.7,19.915971082561146,1,0,0,0,0,0
6029,17,39,4.8,6.105261700694802,1,0,0,0,0,1
6030,34,37,4.6,7.660692882261043,0,1,0,0,0,0
6031,22,21,4.7,3.064398872055142,0,1,0,0,0,1
6032,26,34,4.6,4.588898780683796,0,0,1,0,0,1
6033,24,27,4.8,4.663432062512584,1,0,0,0,0,1
6034,36,23,4.5,11.983624793092297,0,0,0,0,0,0
6035,16,29,4.8,10.594379693652364,1,0,0,0,0,0
6036,20,37,4.8,12.46426668801362,0,0,1,0,0,0
6037,29,20,4.5,17.07269000033606,0,0,1,0,0,0
6038,25,38,4.5,12.350685687047548,0,0,1,0,0,1
6039,38,30,4.9,4.610430682715917,0,0,0,0,1,0
6040,20,30,4.6,6.218134914911527,0,0,0,0,0,1
6041,39,34,4.6,13.828140500409722,0,0,0,0,0,0
6042,15,38,4.6,9.087965501261484,0,0,0,0,0,1
6043,33,38,4.1,1.5439804079490134,1,0,0,0,0,0
6044,19,22,4.8,9.326940869812143,0,0,0,0,0,0
6045,21,23,4.5,7.772809995408273,1,0,0,0,0,0
6046,39,24,4.9,14.022321513257348,0,0,1,0,1,0
6047,36,35,4.7,11.917100051488791,0,1,0,0,0,0
6048,22,36,4.2,1.4897768153112216,1,0,0,0,0,0
6049,36,32,4.6,9.081862277228877,0,0,1,0,0,0
6050,38,38,4.4,7.660582694185052,1,0,0,0,0,0
6051,44,25,3.7,6.147415198875052,0,0,0,0,0,0
6052,36,30,4.4,3.0640094555094217,1,0,0,0,0,0
6053,36,35,4.4,13.58308621493501,0,0,0,0,0,1
6054,19,29,4.6,1.5367917694809952,0,0,1,0,1,0
6055,36,24,4.1,17.078665498349437,0,0,1,0,0,0
6056,33,33,4.7,6.039377797768856,0,1,0,0,0,0
6057,29,29,4.6,6.128899374764089,0,0,1,0,0,0
6058,32,34,3.3,19.087110814122536,0,1,0,0,0,0
6059,50,32,4.4,10.906065218662736,0,0,1,0,0,0
6060,36,30,4.3,13.973760919164192,1,0,0,0,0,0
6061,37,35,4.1,6.14707622035735,1,0,0,0,0,0
6062,33,37,4.6,19.661098170299198,0,0,1,0,0,0
6063,24,38,4.7,11.923472540743209,0,0,1,0,0,0
6064,40,30,4.4,16.853347148215086,0,1,0,0,0,1
6065,26,24,4.8,19.367701972031078,1,0,0,0,0,1
